"gene_id","logfold"
"LOC111125337",-0.2475312773453
"LOC111123483",0.0959062120115446
"LOC111123335",0.56457481846706
"LOC111125644",0.238310421921006
"LOC111124219",1.91812773993815
"LOC111126546",0.670899194372267
"LOC111126544",0.517025900910851
"LOC111124563",-0.33538394492517
"LOC111124564",-0.0739272152867567
"LOC111124565",0.125046535295525
"LOC111126323",0.0116860765266127
"LOC111134573",-0.375575315097626
"LOC111126324",-0.120928249766684
"LOC111126322",-0.443343002376735
"LOC111126320",-0.123736849388405
"LOC111127565",-0.125076648376797
"LOC111126143",-0.142847733136593
"LOC111126633",-0.285250870060696
"LOC111126632",-0.163607084401691
"LOC111111383",-0.324964099791995
"LOC111122620",0.0826144451282165
"LOC111124220",-0.0449334697329702
"LOC111124221",-0.0605204386637395
"LOC111124662",-0.0981554963295528
"LOC111122928",-0.747098323489078
"LOC111126563",0.509477592680083
"LOC111125546",-0.0963829216043477
"LOC111116459",0.201313625310082
"LOC111125547",1.24343002501521
"LOC111123029",0.162042672729881
"LOC111124880",-0.636586446121696
"LOC111124878",0.367434186078489
"LOC111124877",2.02658974860407
"LOC111124881",0.750541496093058
"LOC111124879",1.40024624931885
"LOC111124876",0.432534929011164
"LOC111126161",0.600449739359093
"LOC111122858",0.888602470534894
"LOC111118560",1.175780537131
"LOC111123194",0.202563769738001
"LOC111123658",-0.888769760038202
"LOC111123775",-0.0915361583986485
"LOC111125627",0.0342444028785613
"LOC111125628",-0.906431842722096
"LOC111127649",-0.229500340613873
"LOC111122878",0.832480773855182
"LOC111122879",-2.29919831614872
"LOC111115737",-0.109342902105632
"LOC111126757",0.698491506001675
"LOC111126699",0.399383140339993
"LOC111123401",0.00929340986072502
"LOC111126136",-0.121117025655995
"LOC111125022",-0.105590525332568
"LOC111127508",-0.0996751490427467
"LOC111111226",-3.46372535759514
"LOC111127507",-0.342068223920299
"LOC111123644",-1.20663028679892
"LOC111124224",-0.397690067812222
"LOC111125772",-0.590709610244927
"LOC111122590",-0.200806401471393
"LOC111123089",-0.400042834358224
"LOC111126484",1.26393833559125
"LOC111125781",-0.844368216807768
"LOC111123078",-0.0876829816413056
"LOC111124928",-0.0954265873600004
"LOC111106021",-0.101308360518574
"LOC111124929",-0.146620884950815
"LOC111124926",-0.302819031501158
"LOC111124931",0.120625127112459
"LOC111124927",0.513711235753821
"LOC111127347",0.616031871339831
"LOC111122824",0.26332739237487
"LOC111122822",-0.191941407085101
"LOC111126805",-0.0262279096340374
"LOC111122911",-0.107104958353158
"LOC111126519",-0.354962564594913
"LOC111123216",-0.535606280486054
"LOC111123537",0.46845767137876
"LOC111124225",-0.145726522458765
"LOC111123523",0.532121911998249
"LOC111123522",-1.35988991068608
"LOC111126385",-0.27833025844037
"LOC111126402",0.540270971409738
"LOC111122723",0.105671526772862
"LOC111123649",-0.182580199926406
"LOC111125221",-1.10382800545074
"LOC111125220",-0.725397001375364
"LOC111125222",0.982290954805166
"LOC111126908",1.81360093759223
"LOC111123610",0.0167663165991376
"LOC111125714",-0.0190112119090982
"LOC111125715",2.16226235920156
"LOC111123234",-0.256117619215893
"LOC111123235",-0.0575189090181021
"LOC111126601",-0.47505591004619
"LOC111099030",-1.67876010354744
"LOC111122842",-0.269998927934696
"LOC111122894",-0.629372838265094
"LOC111126145",0.044733192413692
"LOC111124987",-0.259647690665329
"LOC111126475",0.275277840909796
"LOC111126474",-0.105351827230646
"LOC111102772",-1.02872311246026
"LOC111125996",-0.276252441786034
"LOC111126170",-0.179044035575071
"LOC111126169",-0.386964940082406
"LOC111126070",-0.0211806557026213
"LOC111125822",0.173783889739959
"LOC111123096",-0.361910098440727
"LOC111122981",-0.189989460380373
"LOC111125073",-0.0318676659295543
"LOC111106027",-0.482949664477452
"LOC111125071",0.030616317455066
"LOC111125072",0.115767759192806
"LOC111123585",-0.0777940068286709
"LOC111126760",0.0955512155745097
"LOC111126423",0.201156586134238
"LOC111123250",0.68549925078086
"LOC111102738",-0.127527119806873
"LOC111123563",0.46845767137876
"LOC111127553",-0.13544566356926
"LOC111127555",-0.0223849660217628
"LOC111125852",0.0428075849747156
"LOC111127459",0.195475891623532
"LOC111125308",-0.10446200911854
"LOC111125881",0.125145146895793
"LOC111127049",0.0384852501224158
"LOC111102753",-0.238170707898087
"LOC111126902",0.321806263021955
"LOC111123011",0.520302370659293
"LOC111125796",0.0890183947380576
"LOC111124780",0.352812624826119
"LOC111124786",-0.543792891041412
"LOC111124777",-0.00372776809689945
"LOC111124789",0.249189791184902
"LOC111124782",-1.85223315388676
"LOC111124776",0.0278889757790536
"LOC111124804",-0.178267307099682
"LOC111124799",-0.731860293127629
"LOC111124765",-0.558487051785176
"LOC111124763",0.0637167735450528
"LOC111124788",-0.173791504436088
"LOC111102762",0.0760483152867
"LOC111124787",0.472478866842046
"LOC111124796",0.145702381295337
"LOC111124768",0.00528130097054191
"LOC111124773",0.458132632141957
"LOC111124797",-0.241876592170825
"LOC111124793",-0.127885895028366
"LOC111132179",0.00308863201047238
"LOC111124779",0.0906849131238139
"LOC111124791",1.46924009348806
"LOC111124781",1.82749975435627
"LOC111124775",0.00848634184193564
"LOC111124803",0.00546871155912676
"LOC111124800",-0.308766639067746
"LOC111124764",-0.367987658860946
"LOC111124771",0.064473554474187
"LOC111124770",-1.15340746816575
"LOC111124232",2.22989958434358
"LOC111124766",-2.43456907726417
"LOC111124795",0.167315375421752
"LOC111124767",-0.0363457164733485
"LOC111124772",0.01444919318353
"LOC111106046",0.378228927135823
"LOC111126822",0.754433042668168
"LOC111126821",0.97551738497583
"LOC111123717",0.0494978971805121
"LOC111127498",-0.103226631802615
"LOC111123971",-0.16723407850465
"LOC111122716",-0.747363754653562
"LOC111126926",0.504925801548348
"LOC111126237",-0.146162367218916
"LOC111123890",0.150252078612974
"LOC111134552",0.139647188917341
"LOC111136085",-0.145824041075723
"LOC111126074",1.12365479838411
"LOC111126075",0.517879365432856
"LOC111126841",0.206489064935653
"LOC111105322",-0.126376343112574
"LOC111127025",0.0338273639120992
"LOC111123821",0.0868767140264941
"LOC111126341",-0.378333165757923
"LOC111122717",-0.2478158911593
"LOC111123210",-0.263509737897628
"LOC111126774",-0.203719544014294
"LOC111125018",0.123671105146359
"LOC111125021",-0.252052054145794
"LOC111105313",0.160869818731673
"LOC111125019",0.00264524853581172
"LOC111122671",-0.00651699691386209
"LOC111127020",-0.864837272499484
"LOC111125407",-0.0744954364610457
"LOC111125423",0.250459685492475
"LOC111125418",-0.0488428062030413
"LOC111125421",-0.328717171190011
"LOC111125413",-0.103675322446819
"LOC111113014",0.12303311731571
"LOC111125408",0.0380385466689948
"LOC111125410",0.128865667772592
"LOC111124234",-0.54345687280045
"LOC111131859",0.990653241880594
"LOC111125409",0.324891245614438
"LOC111124237",0.396810373670914
"LOC111125405",0.119195737841538
"LOC111125406",-0.239393982734904
"LOC111125411",0.0624745281457799
"LOC111125412",0.12782684022615
"LOC111122972",-0.128145384770278
"LOC111131839",-0.496125230689496
"LOC111122906",0.118276720545342
"LOC111122918",0.440695337252726
"LOC111126445",0.0249962656508131
"LOC111122796",-0.131731449062785
"LOC111125454",0.482919607513806
"LOC111125453",0.055036837195412
"LOC111122949",0.372055656731153
"LOC111131850",1.14733374925072
"LOC111126599",1.03332410537638
"LOC111124238",0.26320927207568
"LOC111123992",-0.83543724652916
"LOC111127198",-0.63110138361145
"LOC111123121",0.761477726202714
"LOC111126172",0.131828409226276
"LOC111123636",-0.313869480458195
"LOC111103666",-0.338377409893686
"LOC111127145",-0.140492395904513
"LOC111127146",-0.193863880416171
"LOC111123536",-0.248268537798267
"LOC111124935",-0.0144919719149037
"LOC111124865",-0.049147657773835
"LOC111124868",-0.0872722595594375
"LOC111124864",-0.0684617433174268
"LOC111127657",-0.176857587716267
"LOC111127031",-0.085574065019427
"LOC111122968",-0.372802866885539
"LOC111124241",0.577647870643599
"LOC111123451",-0.160963216952359
"LOC111127563",0.275157701258438
"LOC111123124",-0.0524239784169422
"LOC111127405",0.476184478754857
"LOC111124243",0.152718527937184
"LOC111125868",-0.0629872376613849
"LOC111125049",-0.0294138450021428
"LOC111125047",0.0772373208532509
"LOC111134566",0.565584928693484
"LOC111124027",-0.116038444010816
"LOC111125048",-0.112682940696068
"LOC111124572",0.0311151539898461
"LOC111124571",-0.501121005979355
"LOC111124244",0.101484546707058
"LOC111127027",0.573702805454332
"LOC111127028",-0.0655572432974487
"LOC111127282",0.137189049654345
"LOC111125581",-0.543579077537737
"LOC111125582",-0.20801842384831
"LOC111125584",0.575189390246919
"LOC111127249",-0.16292456054013
"LOC111123642",-0.144732677294262
"LOC111126920",-0.316276596684892
"LOC111126723",-0.598208457458485
"LOC111104519",-0.439006603229897
"LOC111126781",0.472772836604304
"LOC111126751",-1.61757593255638
"LOC111126924",0.0801698343302948
"LOC111124523",-0.268293213634098
"LOC111124522",-0.128228196420453
"LOC111126708",0.113416051059585
"LOC111127128",-0.824673515306918
"LOC111126693",-0.00408542659083055
"LOC111126826",0.0970410200127792
"LOC111124591",-0.879633309043384
"LOC111124593",0.00153976105112541
"LOC111124590",-0.0740307918074663
"LOC111124592",-0.163017946612213
"LOC111126683",-0.508898196055933
"LOC111126684",-0.213575649687404
"LOC111123697",-0.834075345435736
"LOC111122627",-0.610587360424545
"LOC111127006",0.977577192772963
"LOC111127257",0.486006941050161
"LOC111127258",-0.028938751002888
"LOC111123152",0.653888454285279
"LOC111123598",0.438915696202406
"LOC111125363",-0.156496081736551
"LOC111126416",0.453083997413668
"LOC111125242",-0.937090716666234
"LOC111125378",-0.492033133325382
"LOC111108857",0.678211484233386
"LOC111125377",0.118081698763001
"LOC111123137",-0.200742501013437
"LOC111124666",-0.132245330631327
"LOC111125526",-0.222176536353841
"LOC111125527",1.51467692330855
"LOC111124487",1.3263797899101
"LOC111124486",1.29215396970719
"LOC111124485",0.0528743341005726
"LOC111126559",-0.654540854304863
"LOC111123017",-1.61891343689163
"LOC111122601",-0.625901385478411
"LOC111124252",-0.126351977553229
"LOC111125738",0.321417864093594
"LOC111126171",-0.0053929399615269
"LOC111124253",2.47481659406936
"LOC111126789",3.90659291925212
"LOC111126819",-0.583764258242459
"LOC111122800",3.53855370203661
"LOC111123079",-0.273308387194711
"LOC111123557",-0.823036014870788
"LOC111127041",0.113136450958045
"LOC111125803",0.882389723272977
"LOC111122548",0.421541431406138
"LOC111126191",-0.510464728243717
"LOC111127155",-0.47475327954387
"LOC111125780",-0.226365116437056
"LOC111124936",0.595489551232292
"LOC111109589",0.748505498306413
"LOC111123648",0.00703781733080699
"LOC111126437",0.0330366190910505
"LOC111123507",-0.194067678758181
"LOC111123493",-0.42797513831639
"LOC111123510",-1.06263154405384
"LOC111123503",-1.60468739730695
"LOC111124257",0.748659937511464
"LOC111123500",-0.180357589139065
"LOC111123504",0.750564957709344
"LOC111123511",0.0654184142525909
"LOC111123497",0.367605583573748
"LOC111118614",1.35424095908845
"LOC111123509",-0.689781379648435
"LOC111123496",-0.186807028035909
"LOC111123499",-0.402982807037738
"LOC111123498",-0.172885502903098
"LOC111123494",-0.0904807924672122
"LOC111125799",-0.217722476547875
"LOC111125800",0.67643236979162
"LOC111125669",-0.620133611910086
"LOC111125569",-0.0178740816146137
"LOC111125568",0.12260603512261
"LOC111123980",0.0909541117590766
"LOC111123979",-0.12733117549789
"LOC111126024",-0.336056259236726
"LOC111126029",-0.584729250823286
"LOC111126030",-1.50727933986392
"LOC111126026",-1.75956169993571
"LOC111126028",-1.58937334235071
"LOC111126027",0.225145587320516
"LOC111126025",0.026673673364459
"LOC111126793",0.345420019171528
"LOC111123299",-0.100809161345089
"LOC111126637",-0.862311560736462
"LOC111124261",0.0949112760802784
"LOC111126033",-0.403722130574001
"LOC111126381",-0.272165747789511
"LOC111127521",1.02829562393977
"LOC111120886",0.160323433662896
"LOC111122670",-0.464676861747238
"LOC111122960",-0.249672614280576
"LOC111127447",0.285958802715712
"LOC111126031",0.38597062677381
"LOC111126602",-1.2992417017029
"LOC111124852",0.675553963323568
"LOC111124851",0.50881521949157
"LOC111125768",-0.378944645872655
"LOC111125387",0.0119247213094651
"LOC111122811",-0.285629620622887
"LOC111126550",-0.146048615825634
"LOC111123224",0.357007224313303
"LOC111124554",-0.057215176417432
"LOC111126628",-1.74411929665563
"LOC111122994",0.504411335097153
"LOC111124269",1.19507438261593
"LOC111110776",-0.888146107122263
"LOC111126317",0.237879366416444
"LOC111126238",0.916043444480644
"LOC111122647",-0.0419474769362979
"LOC111122951",0.521546346335112
"LOC111122937",0.0599733269130303
"LOC111126166",0.511893114662981
"LOC111126834",-0.155149043329032
"LOC111126568",0.160529228815203
"LOC111124629",0.256105811205924
"LOC111124630",0.359071667743227
"LOC111126750",-0.0358617314750918
"LOC111124270",-0.48738072768329
"LOC111125166",-0.180510253379421
"LOC111125150",0.331997569330187
"LOC111125162",0.292590492140119
"LOC111125175",0.580997605592945
"LOC111125178",0.262780435224129
"LOC111125169",0.0400433250410881
"LOC111125157",-0.0474609363645753
"LOC111124271",0.539403281546127
"LOC111125155",-0.388815667620665
"LOC111125149",0.538554756981026
"LOC111121733",-0.0588429650924152
"LOC111125173",0.382156702561599
"LOC111125180",0.160362443727292
"LOC111125174",0.534301884330482
"LOC111125165",0.735500966571657
"LOC111125168",-0.0543296826782607
"LOC111125179",0.513397964385794
"LOC111125154",0.236779771047282
"LOC111125160",-0.555100581737574
"LOC111125182",0.371888974279175
"LOC111119622",0.250207130110389
"LOC111125183",0.872932474638108
"LOC111125177",-0.222383122083482
"LOC111125171",-0.0756997016384022
"LOC111125151",-0.282472245510541
"LOC111125176",0.518537206011729
"LOC111125170",-0.21367191151283
"LOC111125167",-0.22416914188276
"LOC111137438",-0.0695008261244601
"LOC111125164",-0.194165401389183
"LOC111125152",0.0246812051011736
"LOC111125159",0.0185732275881696
"LOC111125156",0.253855892979179
"LOC111126284",-0.106058881060876
"LOC111123888",1.6507474649841
"LOC111125733",0.512058970503077
"LOC111125732",-0.0754862262731368
"LOC111125734",-1.47717739329238
"LOC111125367",0.105511168592617
"LOC111125368",-0.228286744167495
"LOC111124640",0.28242735321456
"LOC111124641",0.154709333112087
"LOC111125112",0.17334519972595
"LOC111103862",-3.68364332554008
"LOC111125110",-0.0469450198310302
"LOC111125108",-0.173188267986321
"LOC111124275",0.0133555731476211
"LOC111125109",-0.388642957124714
"LOC111124276",0.0249553526133097
"LOC111126293",-0.705061893805638
"LOC111126294",0.654286022464173
"LOC111124277",-0.0921993454740226
"LOC111126306",-0.130463090399909
"LOC111123774",-0.0382230410594298
"LOC111126190",0.174590274355346
"LOC111126589",-0.0549662301860345
"LOC111126588",-0.0447633614536374
"LOC111123760",0.0327677160529052
"LOC111125937",-0.0763171759950163
"LOC111125452",-0.0700116731604004
"LOC111122549",-0.157644846494915
"LOC111138426",-0.0013270175299116
"LOC111126435",0.0151757315352978
"LOC111126574",-0.00442603920995133
"LOC111125445",0.925989900333938
"LOC111123099",-0.126600432471964
"LOC111123100",-0.0615916796863206
"LOC111125752",-0.161696102645234
"LOC111125755",0.60673487411171
"LOC111125393",0.553604645595027
"LOC111125392",0.0658419239652588
"LOC111123676",0.115204658350673
"LOC111138433",0.244560536911417
"LOC111127515",-0.495827875882039
"LOC111123454",-2.27213288508014
"LOC111123456",0.34124672398636
"LOC111123455",-0.00523698078098311
"LOC111123452",-0.71304743626628
"LOC111127593",-0.56673720750439
"LOC111123038",-0.972627224081867
"LOC111123253",-3.67835505536428
"LOC111122980",-0.781658288703282
"LOC111111539",-0.119381940021365
"LOC111125249",0.671550300165219
"LOC111125248",0.423065794832298
"LOC111122726",-1.50882394866458
"LOC111126914",0.121281377416086
"LOC111127126",-0.119216759922598
"LOC111123295",-0.429887262331536
"LOC111122953",0.0859654073771559
"LOC111127461",-0.131630963095194
"LOC111123667",-0.350145320438315
"LOC111126054",-0.604929628686713
"LOC111104401",0.0672429130143435
"LOC111125845",-1.38832143476139
"LOC111123101",-0.130405313878786
"LOC111123120",-0.103380551533884
"LOC111125388",-0.56176605774447
"LOC111125389",-0.711437254512585
"LOC111124280",-0.167391083152906
"LOC111125390",-0.00850386322253538
"LOC111126194",-0.256693305347492
"LOC111126038",-0.0643744917474214
"LOC111124528",-0.138713079180416
"LOC111126174",0.263667334491695
"LOC111126173",-0.107593621609528
"LOC111126576",-0.198798255869232
"LOC111126578",-0.161706863591513
"LOC111126185",0.190872099976226
"LOC111123833",-0.495541731897119
"LOC111125538",-0.0321713245855628
"LOC111113698",0.517653936020282
"LOC111126412",0.30584070660377
"LOC111125088",-1.04669964045294
"LOC111125312",0.39750210960996
"LOC111125318",-0.320990077649346
"LOC111125314",-0.6953707306706
"LOC111125316",-1.06647745280343
"LOC111127420",0.0360880352027202
"LOC111124016",0.508504981699376
"LOC111125490",-0.055763113055181
"LOC111127664",-0.721678278826846
"LOC111126064",0.119341730912574
"LOC111126067",-0.112969582616674
"LOC111126065",0.00384299787617337
"LOC111136378",1.0352526198436
"LOC111122535",0.0442549562271113
"LOC111124909",-0.308462198286745
"LOC111124912",0.177804475971874
"LOC111124911",0.886526511952336
"LOC111124910",-0.0165997266197868
"LOC111123474",-0.0619089619498419
"LOC111122578",0.0121666534684444
"LOC111124549",0.0430050773229773
"LOC111124552",-0.00150482898867477
"LOC111124551",-0.186725679093402
"LOC111136446",0.568356720562698
"LOC111124550",-0.0947638217828723
"LOC111124553",-0.0715946889493142
"LOC111126405",-0.0574809484958179
"LOC111125783",-0.0413845432894995
"LOC111127491",0.85529296503627
"LOC111127492",0.443490561480035
"LOC111125030",0.236284155894011
"LOC111122616",1.93906233909683
"LOC111125089",0.00502550753108988
"LOC111125090",-0.473903662461042
"LOC111123817",0.12852062671723
"LOC111124697",0.391426650730157
"LOC111124627",-0.432211386501338
"LOC111124625",-0.0436451015340724
"LOC111124621",0.330776824615336
"LOC111125791",-0.0619290956562599
"LOC111125369",-0.036981350016509
"LOC111123801",0.0692039780616236
"LOC111111194",-0.262314365788962
"LOC111123813",0.106936334552668
"LOC111122903",0.39986920944944
"LOC111126963",-0.119359942352418
"LOC111122660",-0.200487004133516
"LOC111126875",0.10833885302841
"LOC111126791",0.0351892027149523
"LOC111127051",-0.126712144403279
"LOC111126860",-0.0952298146148425
"LOC111122913",0.629350213454755
"LOC111127462",-0.131936224508281
"LOC111125438",-0.243291317358113
"LOC111123117",-0.487288316791543
"LOC111123369",-0.0942559447713067
"LOC111124859",0.102827617921871
"LOC111124633",0.23459972823107
"LOC111126788",-0.0427603505174776
"LOC111123534",3.18467713826928
"LOC111113174",-0.373727748674707
"LOC111126281",0.0685607019511743
"LOC111126280",-0.156466484553476
"LOC111126815",0.00700170879885409
"LOC111126651",0.0085258023644279
"LOC111127135",0.00635579592027868
"LOC111126345",0.0975843545079522
"LOC111126881",0.25246060759671
"LOC111127290",-0.064857176079413
"LOC111125930",0.183706968256742
"LOC111134836",0.0721011767190221
"LOC111125273",0.00826749605594657
"LOC111125274",0.163440292542071
"LOC111122639",-0.255884841049653
"LOC111124284",-0.0723964506548302
"LOC111126536",0.422113622450275
"LOC111134829",-0.844679586333897
"LOC111125081",-0.09025327751535
"LOC111127084",-0.388937521324998
"LOC111127085",-1.38234649216045
"LOC111122848",-0.358115670618563
"LOC111125479",-0.390880427266491
"LOC111126006",-0.420570826064837
"LOC111126005",0.0991206793395285
"LOC111123796",-0.0746152979315626
"LOC111123797",-0.449788711168935
"LOC111122875",0.858468318321581
"LOC111125480",-0.470311900000294
"LOC111125482",-0.388745074908646
"LOC111125481",0.263200131985726
"LOC111127391",-0.129623200499048
"LOC111126676",-0.34508822663774
"LOC111123406",0.479105374928023
"LOC111123407",-0.0971398628331963
"LOC111123408",0.05039740460272
"LOC111127244",-0.419249917711793
"LOC111126235",0.072949717455443
"LOC111126236",-0.396997587596177
"LOC111126234",0.0109898471262344
"LOC111124989",-0.110343219639933
"LOC111126555",0.07914907753565
"LOC111124288",-0.803146155109194
"LOC111124584",-0.198408861102221
"LOC111124583",-0.312619178377723
"LOC111123248",0.274177222167557
"LOC111125304",0.105751167540626
"LOC111127452",0.125928962339779
"LOC111127007",-0.203276761327656
"LOC111127536",-0.301683883377199
"LOC111125431",0.135237853399609
"LOC111125429",-0.406531024277347
"LOC111125428",-0.0427226883814864
"LOC111125379",0.0762179684519424
"LOC111123360",0.118834942752425
"LOC111125320",0.188740395001829
"LOC111125323",-0.20828536348249
"LOC111126197",-0.193598429911372
"LOC111125797",4.4082731132871
"LOC111123894",-1.01212571325302
"LOC111123895",0.356735891112792
"LOC111123896",-0.0220992526364103
"LOC111123897",0.261994466129395
"LOC111126890",0.189954006274358
"LOC111123362",-2.08210954597197
"LOC111126905",0.071396405812846
"LOC111126300",-0.0334670730371203
"LOC111125001",-0.395109089593116
"LOC111122738",-0.498221113675317
"LOC111123785",-0.358113296092387
"LOC111123784",-0.160000496159602
"LOC111125107",-0.127786773673804
"LOC111126803",0.123329737700087
"LOC111126802",-0.064978757279909
"LOC111126804",0.0174993660279634
"LOC111126179",-0.0317945163919577
"LOC111122581",-0.0974102317515966
"LOC111125280",-0.124077685972367
"LOC111125042",0.55957317366049
"LOC111126101",-0.0477141257603395
"LOC111123822",0.183505099114331
"LOC111125206",-0.0555628543141102
"LOC111124614",-0.142493009409379
"LOC111124615",-0.0544669906937649
"LOC111124613",-0.139009818939224
"LOC111126331",-0.221705714917978
"LOC111123421",0.0571176456884979
"LOC111126991",-0.12305446641532
"LOC111123490",0.362081996498747
"LOC111125293",0.212168545540198
"LOC111109754",0.0661957606138892
"LOC111125999",-0.196830965866922
"LOC111125043",0.199993990886917
"LOC111125045",0.21702199381807
"LOC111125046",0.172396148409262
"LOC111122567",0.0754429686069567
"LOC111123091",-0.0290565722460974
"LOC111123090",-0.0178301933934888
"LOC111103974",-0.75199552424611
"LOC111122957",-0.928561758883623
"LOC111122956",0.330226726205072
"LOC111124655",0.0473458531057802
"LOC111124656",0.0514589380403399
"LOC111123400",-0.0444777531602765
"LOC111125643",0.0199128473973751
"LOC111126068",-0.113896518915752
"LOC111123965",-0.0041461385089101
"LOC111123966",-0.229191744606289
"LOC111106120",-0.739262846989873
"LOC111123969",-0.182525272179477
"LOC111123968",-0.579783477289675
"LOC111127242",-0.0178823471023462
"LOC111126209",-0.169782803452011
"LOC111123033",-0.190343115154467
"LOC111122969",-0.243208828858251
"LOC111125478",0.16862882295142
"LOC111127525",-0.349346185021472
"LOC111126333",-0.0882091544448711
"LOC111123575",-0.423972866633425
"LOC111103983",-0.849933676364276
"LOC111126537",0.131900403849019
"LOC111126669",-1.01734408841903
"LOC111123571",-0.392028966471063
"LOC111126424",-0.137665584025603
"LOC111126736",0.114197173972716
"LOC111124903",-0.349086824746975
"LOC111123061",0.00892220825047607
"LOC111124294",-0.0790795482345015
"LOC111126883",0.207816321424501
"LOC111124669",-0.154383800605827
"LOC111122588",-0.323922928484024
"LOC111126220",-0.285061055386443
"LOC111123776",-0.040721681710215
"LOC111125238",-0.239799132362235
"LOC111125240",0.186954613888117
"LOC111125241",-0.0836254067802287
"LOC111126298",0.0259945394490062
"LOC111122727",0.192450953755961
"LOC111122809",0.821675814206235
"LOC111126032",0.00959785799230684
"LOC111120911",-0.00942608127835576
