"gene_id","diff"
"LOC111100583",-0.0408367242111228
"LOC111100584",-0.0287241542691796
"LOC111100585",-0.0126018521950122
"LOC111100586",-0.0616110551628118
"LOC111100587",-0.0259883023790796
"LOC111100588",-0.0338689230857444
"LOC111100589",-0.0534925714891622
"LOC111100590",-0.0144655175562152
"LOC111100592",-0.0346251986412404
"LOC111100595",-0.0161634387229216
"LOC111100598",-0.020954567470667
"LOC111100599",-0.0354941178573888
"LOC111100600",-0.0196188841807274
"LOC111100602",-0.0200012949505725
"LOC111100603",-0.0308080739995763
"LOC111100604",-0.00203291922291904
"LOC111100605",-0.0283920511071594
"LOC111100608",-0.0581862833774848
"LOC111100611",-0.0357035955080394
"LOC111100612",-0.00629119064311789
"LOC111100616",-0.00560201921423087
"LOC111100622",-0.0252474520015167
"LOC111100623",0.0304584613667247
"LOC111100625",-0.0555003761689318
"LOC111100629",-0.00648570996721165
"LOC111100630",-0.010191774391375
"LOC111100631",-0.0045343005195293
"LOC111100632",-0.0106223866314732
"LOC111100633",-0.0279974516875418
"LOC111100637",0.0159010529024287
"LOC111100640",-0.0479826009714472
"LOC111100641",-0.0130000631669756
"LOC111100645",-0.0268499002185788
"LOC111100652",-0.00620333467188317
"LOC111100668",-0.0141194769229278
"LOC111100670",0.0704702402132971
"LOC111100671",0.0111907503568581
"LOC111100676",-0.0250890848915658
"LOC111100683",-0.021586575765435
"LOC111100693",-0.00768020395963398
"LOC111100714",-0.0220305197704737
"LOC111100720",0.14549741374347
"LOC111100723",0.00714425210526426
"LOC111100734",0.120446280759753
"LOC111100737",0.0444273122928598
"LOC111100739",-0.013786947693142
"LOC111100750",-0.00734601216297981
"LOC111100752",-0.0212877551356289
"LOC111100756",-0.0108779974265107
"LOC111100768",-0.0137182773118386
"LOC111100784",0.0366017867233123
"LOC111100786",-0.0155131948922362
"LOC111100788",-0.00485134678677934
"LOC111100790",-0.0223677760190449
"LOC111100791",-0.0238134744266802
"LOC111100792",-0.011052064240277
"LOC111100794",0.0107070559315002
"LOC111100796",-0.0273078395774821
"LOC111100798",-0.0128589445753585
"LOC111100801",-0.0557574492983285
"LOC111100808",-0.0300812154157313
"LOC111100813",-0.027775015958867
"LOC111100835",0.00835961544103425
"LOC111100836",-0.0310007357032878
"LOC111100837",-0.0317385930644364
"LOC111100843",0.00540013200234324
"LOC111100851",-0.0202018791654697
"LOC111100852",-0.0173709899783533
"LOC111100854",-0.0401714715832535
"LOC111100857",-0.0115560794278982
"LOC111100858",-0.00782334802658102
"LOC111100860",-0.0142795515326569
"LOC111100861",-0.0149758943699744
"LOC111100866",-0.0087317466233271
"LOC111100869",-0.0422186125716855
"LOC111100874",-0.0106448769991837
"LOC111100875",-0.00259606100504672
"LOC111100877",-2.10385088884602e-05
"LOC111100878",-0.0219844854290727
"LOC111100880",0.00598317587645436
"LOC111100881",0.0361146340484577
"LOC111100887",-0.0103142957643764
"LOC111100888",-0.0507622957292351
"LOC111100889",-0.0594806600645232
"LOC111100896",-0.00409621424257656
"LOC111100897",-0.0103995521349265
"LOC111100898",-0.00937854245488579
"LOC111100902",-0.0264939260292959
"LOC111100904",-0.0216145300084306
"LOC111100906",-0.000152640502681156
"LOC111100910",-0.0423749721898582
"LOC111100920",0.014393401689444
"LOC111100924",-0.00225820508782348
"LOC111100927",0.0129803077932562
"LOC111100932",-0.0158010262449751
"LOC111100935",-0.00547220298157736
"LOC111100951",-0.0108904923519764
"LOC111100953",-0.0138766799936567
"LOC111100957",-0.00156569276206475
"LOC111100962",-0.0312859588105703
"LOC111100963",-0.015132664330314
"LOC111100967",0.0287164732180381
"LOC111100972",0.15792085137868
"LOC111100984",0.00897384771039822
"LOC111101012",0.0129133256049011
"LOC111101023",-0.0432990967507337
"LOC111101025",-0.0102244244309437
"LOC111101026",-0.00395095083183816
"LOC111101027",-0.0320624641400803
"LOC111101028",-0.0377998019111575
"LOC111101030",-0.0164275220190204
"LOC111101031",-0.0549571178576213
"LOC111101032",-0.00115204986849171
"LOC111101033",-0.012971155516626
"LOC111101035",0.00745577463916502
"LOC111101036",-0.0217130909595619
"LOC111101041",-0.0201852671089453
"LOC111101046",-0.00970118323803737
"LOC111101050",-0.0191479563013979
"LOC111101055",0.0649440109713225
"LOC111101056",0.00774045098741394
"LOC111101058",-0.0128263733141293
"LOC111101059",-0.00856782361251029
"LOC111101060",-0.0106875600621968
"LOC111101061",-0.011630826217627
"LOC111101069",0.00619327645266254
"LOC111101077",0.0790740219391519
"LOC111101086",0.0103888614254488
"LOC111101089",-0.030397477243473
"LOC111101091",0.00785631162456912
"LOC111101095",0.00638163938492775
"LOC111101096",-0.0371002662395616
"LOC111101101",-0.0134325659064511
"LOC111101110",-0.0290472941079083
"LOC111101113",0.0033921481945538
"LOC111101119",-0.022160290257239
"LOC111101120",0.00463256682554047
"LOC111101121",0.0269863631195451
"LOC111101122",-6.44406931704644e-07
"LOC111101123",-0.00726253648809638
"LOC111101129",-0.0136853761513517
"LOC111101130",-0.0140249086329733
"LOC111101133",0.000694084974567688
"LOC111101134",-0.0172481508667554
"LOC111101135",-0.0301694814608902
"LOC111101137",0.0251008321217173
"LOC111101139",-0.0198350307749048
"LOC111101142",0.00734457897795882
"LOC111101148",-0.00209435643336253
"LOC111101152",0.0131909072097518
"LOC111101156",-0.117086057132378
"LOC111101157",-0.0131195343858871
"LOC111101167",-0.0236363417919597
"LOC111101168",-0.00575826666602675
"LOC111101169",-0.0162626924933822
"LOC111101174",-0.0255620522700938
"LOC111101190",-0.0591910028976717
"LOC111101191",-0.06030276253736
"LOC111101193",-0.0579716830590038
"LOC111101194",-4.65590479483691e-05
"LOC111101199",0.0161087225500351
"LOC111101201",-0.0654728422960017
"LOC111101206",-0.0265279676555196
"LOC111101207",-0.00574535809088683
"LOC111101209",-0.0814519126410184
"LOC111101223",0.0411822793974687
"LOC111101228",0.00309732434251009
"LOC111101229",-0.156326642899161
"LOC111101232",-0.00706743912598062
"LOC111101233",-0.00856557075245856
"LOC111101234",-0.060790265921735
"LOC111101237",0.00132278403257247
"LOC111101238",-0.00216609538138735
"LOC111101249",-0.00147751243901861
"LOC111101250",-0.0142286235448773
"LOC111101256",0.0114552015987518
"LOC111101258",-0.0133885194912371
"LOC111101260",-0.0162749937927839
"LOC111101262",-0.0059641567419999
"LOC111101267",0.00132301997444284
"LOC111101268",-0.04461146713131
"LOC111101273",0.016184855726341
"LOC111101277",-0.0055823134743368
"LOC111101286",-0.0113159198899039
"LOC111101287",0.042449331447961
"LOC111101291",-0.0109108650855982
"LOC111101292",-0.00323794750416573
"LOC111101300",-0.0154631731472535
"LOC111101313",0.00597080050419829
"LOC111101320",-0.052174367166694
"LOC111101328",-0.0265260180446861
"LOC111101348",-0.0434111187685021
"LOC111101349",-0.00666523104319194
"LOC111101363",0.0036510847665826
"LOC111101372",0.0147003722864919
"LOC111101380",-0.00429672214889465
"LOC111101391",-0.00333565628451327
"LOC111101400",-0.0315207793715095
"LOC111101410",-0.0246226658607208
"LOC111101412",0.0125665202371497
"LOC111101424",0.000355342897593647
"LOC111101440",0.0178093881124975
"LOC111101441",-0.0259218761967954
"LOC111101446",0.0593784645536614
"LOC111101447",-0.0250026173901187
"LOC111101450",-0.00702336197962972
"LOC111101457",-0.140073520054259
"LOC111101458",0.0564640365800624
"LOC111101470",-0.0576617361109524
"LOC111101473",0.114224176320048
"LOC111101507",-0.0514250598918694
"LOC111101518",0.0111294395847876
"LOC111101529",-0.00169966792879317
"LOC111101530",-0.000152023474685903
"LOC111101541",-0.00240748016705039
"LOC111101542",0.0411250678723191
"LOC111101543",-0.0912650500527697
"LOC111101547",-0.170075162621027
"LOC111101548",-0.0136094458096312
"LOC111101550",-0.0654401991014136
"LOC111101553",-0.079634615004428
"LOC111101559",0.0439819298621933
"LOC111101560",0.0510063883824599
"LOC111101562",-0.00457378030098099
"LOC111101568",-0.0368327292853543
"LOC111101588",0.0235653185439106
"LOC111101598",-0.0220863881788725
"LOC111101603",0.000605208508434263
"LOC111101605",-0.00494053583219267
"LOC111101611",-0.0202772615094433
"LOC111101630",-0.0649924491870189
"LOC111101633",0.0882265064730355
"LOC111101640",0.0133755583548179
"LOC111101642",-0.00952372345472596
"LOC111101644",0.0265337301632753
"LOC111101648",-0.0367609980764483
"LOC111101654",-0.00149748733576083
"LOC111101678",-0.0318717015039626
"LOC111101679",-0.157285323649774
"LOC111101680",-0.0650249239865004
"LOC111101681",-0.0146387918949412
"LOC111101686",-0.0390469935994276
"LOC111101691",-0.0370541333769098
"LOC111101703",-0.0136924415089825
"LOC111101711",-0.107168505419588
"LOC111101712",0.123838310794662
"LOC111101726",-0.0108927866337802
"LOC111101735",-0.0382056319284544
"LOC111101743",-0.126266315912261
"LOC111101752",-0.00243396534322815
"LOC111101763",0.0354102736070766
"LOC111101764",-0.0130922628837186
"LOC111101770",-0.0475434556372637
"LOC111101789",-0.0206909720821844
"LOC111101795",0.0134810907406696
"LOC111101801",0.00798006678911789
"LOC111101805",-0.103096350104988
"LOC111101806",-0.00443359951336431
"LOC111101808",-0.0214762729318215
"LOC111101809",-0.0889173438998889
"LOC111101812",0.0248526485280347
"LOC111101813",-0.0335669145515333
"LOC111101814",0.0248857729036119
"LOC111101816",-0.030245646944463
"LOC111101817",-0.0410464199339925
"LOC111101819",-0.0493893172352065
"LOC111101822",-0.00829309467586503
"LOC111101832",-0.00899816419455857
"LOC111101836",-0.0370329210838898
"LOC111101848",0.0383108866135138
"LOC111101851",-0.0095682407969353
"LOC111101852",-0.0373493574939079
"LOC111101853",-0.0477836824482559
"LOC111101854",-0.0355240385288172
"LOC111101857",-0.00381686583161644
"LOC111101858",-0.0423246698117576
"LOC111101859",0.00594666028300039
"LOC111101867",0.00359470715665233
"LOC111101872",-0.00145612472557821
"LOC111101879",-0.103010366363653
"LOC111101880",-0.0164427416430378
"LOC111101883",-0.0109760124129767
"LOC111101884",0.0118201550750323
"LOC111101889",-0.0010446804069677
"LOC111101890",-0.0128018297544708
"LOC111101893",-0.0206901992905283
"LOC111101895",0.0117142791787398
"LOC111101896",-0.0104903492492686
"LOC111101901",0.0188686076529536
"LOC111101902",-0.0328129565527242
"LOC111101916",-0.0241668807237658
"LOC111101925",0.0377747901550261
"LOC111101926",-0.0359026738594829
"LOC111101942",0.0347535114698427
"LOC111101943",-0.0122578841332759
"LOC111101970",-0.063924079392169
"LOC111101972",-0.0196015082244098
"LOC111101975",-0.0720121234673613
"LOC111101977",-0.205747307073158
"LOC111102002",0.0126804000556874
"LOC111102020",-0.0153544048697538
"LOC111102022",-0.0081284714554678
"LOC111102023",0.0204522557230248
"LOC111102038",0.0134144627053397
"LOC111102050",-0.029546016995539
"LOC111102061",-0.0290716160606737
"LOC111102092",-0.00068116556102038
"LOC111102112",0.0151834895576173
"LOC111102125",-0.0205600007870113
"LOC111102132",-0.00930930951502618
"LOC111102143",0.0157034575734498
"LOC111102146",-0.00120957887959505
"LOC111102147",-0.0307730722235035
"LOC111102148",0.0649907978664747
"LOC111102179",-0.0112866289394141
"LOC111102181",0.0108973769951458
"LOC111102183",-0.00803838810165836
"LOC111102210",-0.0287790051322515
"LOC111102211",-0.0403880982470392
"LOC111102213",-0.0463867644415713
"LOC111102230",0.00298804075977444
"LOC111102234",-0.0158014253977468
"LOC111102238",-0.00936005979264187
"LOC111102241",-0.0294387504114102
"LOC111102243",-0.00453469967187403
"LOC111102251",0.00110254886744365
"LOC111102258",-0.0469375019509387
"LOC111102262",-0.0113328167117455
"LOC111102275",-0.0235398754036169
"LOC111102283",-0.0587957944438121
"LOC111102296",0.0792125724040108
"LOC111102304",0.00156927785449734
"LOC111102310",-0.0677478437092645
"LOC111102336",-4.48489547729691e-05
"LOC111102337",-0.0116794916857206
"LOC111102340",0.0238229769698907
"LOC111102350",-0.00984916463802554
"LOC111102357",-0.0355648492557313
"LOC111102361",-0.0238849546649037
"LOC111102369",-0.0173175959562515
"LOC111102380",0.0283673847516466
"LOC111102384",0.00104966589942501
"LOC111102385",0.0649193306171212
"LOC111102390",0.0413588709540069
"LOC111102393",-0.0628382882390105
"LOC111102406",0.0159963504799077
"LOC111102413",-0.0166159596345702
"LOC111102414",0.0184356889255424
"LOC111102426",0.0181839175306472
"LOC111102428",0.0225365436909171
"LOC111102432",-0.0285701117293966
"LOC111102448",0.00324685668908653
"LOC111102451",0.0310718183590017
"LOC111102455",0.0413614113968445
"LOC111102474",-0.00388313781981864
"LOC111102475",-0.0108063248234598
"LOC111102481",0.030119796175849
"LOC111102495",0.0106489938457488
"LOC111102498",-0.0698498622603921
"LOC111102504",-0.0289710640933358
"LOC111102525",-0.0216382742899424
"LOC111102530",-0.0198182774644347
"LOC111102545",-0.0496188851379458
"LOC111102556",-0.020286823036829
"LOC111102571",-0.007846252485185
"LOC111102578",0.00177141153555815
"LOC111102580",-0.0145384226025715
"LOC111102585",-0.030598526775487
"LOC111102593",0.0705230694679121
"LOC111102594",-0.0286386636335036
"LOC111102596",0.0219111315544464
"LOC111102601",0.0187778746195294
"LOC111102607",-0.0495831310259358
"LOC111102610",0.0649240477366756
"LOC111102612",-0.0438280905243232
"LOC111102623",-0.052996841567541
"LOC111102631",-0.0118152764319412
"LOC111102639",-0.00241425793400374
"LOC111102641",0.00792802328433473
"LOC111102642",-0.0329061080569131
"LOC111102644",-0.0231179189248497
"LOC111102645",-0.0232679870792387
"LOC111102661",0.00846737197018699
"LOC111102663",-0.0216932921440595
"LOC111102665",-0.0192519531374472
"LOC111102668",-0.0528173725850815
"LOC111102669",-0.011463458114938
"LOC111102673",-0.0103640395829492
"LOC111102676",-0.0643200442261371
"LOC111102678",-0.00358085520952034
"LOC111102688",-0.0168578475191969
"LOC111102690",-0.0453374867298101
"LOC111102701",-0.0518474477288958
"LOC111102713",0.124840457045684
"LOC111102714",0.0207686141226995
"LOC111102727",-0.0247553048700441
"LOC111102730",0.0163762972758317
"LOC111102735",-0.0395546290291922
"LOC111102736",-0.0414469823480238
"LOC111102738",-0.0452301076834849
"LOC111102757",0.0463177984093079
"LOC111102762",-0.0628536859699333
"LOC111102767",-0.0546124039083168
"LOC111102770",-0.0144245360641816
"LOC111102778",-0.0237971196491641
"LOC111102779",0.00427829195329166
"LOC111102805",-0.00169717407828585
"LOC111102808",0.0250579400969771
"LOC111102810",0.0098891866989268
"LOC111102814",-0.0757569271838551
"LOC111102815",0.00808713053359433
"LOC111102817",-0.00815152343225123
"LOC111102833",-0.00798498650576673
"LOC111102834",-0.00911990468330925
"LOC111102838",-0.0684029424830269
"LOC111102843",-0.042383056304625
"LOC111102847",0.0102366424557371
"LOC111102866",-0.0204580818086322
"LOC111102871",0.0325948177219216
"LOC111102874",-0.0580708484617783
"LOC111102878",-0.0237585277731625
"LOC111102882",0.0104971645436863
"LOC111102889",-0.0347990992462097
"LOC111102890",-0.0173256898752072
"LOC111102892",0.00573409919949786
"LOC111102894",0.0197830694372406
"LOC111102897",-0.0330609249751973
"LOC111102899",-0.0315671247172613
"LOC111102906",-0.0226455869463801
"LOC111102919",-0.0679179359186814
"LOC111102922",-0.0543024346601547
"LOC111102931",-0.0182658149136317
"LOC111102934",-0.029694286340786
"LOC111102943",-0.0541859179910906
"LOC111102944",-0.0286912791346389
"LOC111102967",-0.0198460070757164
"LOC111102970",-0.013914682120606
"LOC111102974",-0.0934258280357591
"LOC111102977",-0.0352088332809758
"LOC111103000",0.00647430822051109
"LOC111103006",-0.0710141813057619
"LOC111103014",0.0132900934618218
"LOC111103018",-0.0315497879313669
"LOC111103019",-0.0988077149655284
"LOC111103020",-0.115722135914895
"LOC111103026",-0.0247416101006622
"LOC111103030",0.00074965212434519
"LOC111103032",-0.00766870405108888
"LOC111103061",-0.0309555382695565
"LOC111103070",0.00371409100276487
"LOC111103072",0.0588395035660253
"LOC111103074",-0.078582208009667
"LOC111103076",0.0380072865558675
"LOC111103080",-0.0104822139795386
"LOC111103088",-0.00335194391279481
"LOC111103090",-0.0336040405057892
"LOC111103095",0.00215681684728719
"LOC111103096",-0.0478467876856465
"LOC111103110",-0.0689963353435409
"LOC111103115",-0.0108559256297271
"LOC111103123",-0.0256994980090104
"LOC111103139",0.00898868122718899
"LOC111103144",0.0137914283425687
"LOC111103148",-0.00679959347881265
